id,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification (grade),Admission grade,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Unemployment rate,GDP,Target
81616,1,1,9500,1,133.1,106.6,0,0,1,0,0,20,0,7,11,6,12.1375,0,7,15,5,12.6,12.4,1.79,Graduate
16414,17,4,9773,1,127.0,126.2,0,0,1,0,1,18,0,6,7,5,13.0,0,6,6,6,12.833333333333334,12.4,1.79,Graduate
52502,39,1,9254,1,130.0,115.0,0,1,0,1,0,30,0,6,8,5,11.0,0,6,12,0,0.0,10.8,1.74,Dropout
105273,17,1,9500,1,131.0,131.1,1,0,1,0,1,18,0,7,9,7,12.65125,0,8,8,8,13.44285714285714,11.1,2.02,Graduate
20347,39,1,171,1,140.0,100.0,1,0,1,0,0,27,0,0,0,0,0.0,0,0,0,0,0.0,9.4,-3.12,Dropout
23803,1,1,171,1,133.0,133.0,0,0,1,1,0,19,0,0,0,0,0.0,0,0,0,0,0.0,9.4,-3.12,Dropout
12116,43,1,171,1,137.0,124.2,1,0,1,1,0,18,0,0,0,0,0.0,0,0,0,0,0.0,12.7,-1.7,Dropout
18054,17,6,9147,1,126.0,116.6,1,0,1,1,0,19,0,5,5,5,11.0,0,5,10,3,12.666666666666666,9.4,-3.12,Enrolled
104104,1,2,9773,1,138.0,133.5,0,0,1,0,0,21,0,6,6,6,12.666666666666666,0,6,7,6,11.0,12.7,-1.7,Graduate
125427,17,1,9147,1,133.1,109.0,0,0,1,1,0,21,0,5,12,2,10.5,0,5,8,4,12.25,9.4,-3.12,Graduate
83095,1,1,9853,1,132.0,127.1,1,0,1,0,0,19,0,6,8,6,11.666666666666666,0,6,8,5,11.857142857142858,15.5,-4.06,Graduate
13314,1,1,9773,1,133.1,118.0,0,0,1,1,0,22,0,6,11,3,12.666666666666666,0,6,15,3,10.0,12.7,-1.7,Enrolled
22017,1,1,9991,0,130.0,138.1,1,0,1,0,0,23,0,5,8,4,11.0,0,5,11,3,10.333333333333334,12.7,-1.7,Enrolled
31397,17,2,9254,1,126.0,125.5,1,0,1,0,1,22,0,6,6,6,13.5,0,6,7,6,12.0,8.9,3.51,Graduate
70881,39,1,8014,0,130.0,148.0,0,0,1,0,0,31,0,6,7,4,11.0,0,6,8,4,12.25,10.8,1.74,Enrolled
49260,1,2,9500,1,141.0,142.3,1,0,1,0,0,19,0,7,7,6,13.9,0,7,7,6,13.9,7.6,0.32,Graduate
52641,1,1,9773,1,141.0,128.4,1,0,1,0,1,18,0,6,6,6,15.5,0,6,6,6,13.333333333333334,11.1,2.02,Graduate
120439,17,1,9070,1,139.0,131.3,1,0,1,1,0,18,0,6,6,6,12.166666666666666,0,6,7,5,12.0,7.6,0.32,Graduate
73064,39,1,9254,1,150.0,115.2,0,0,1,1,0,24,0,6,8,5,11.8,0,6,9,4,11.5,15.5,-4.06,Dropout
19509,1,4,9500,1,157.0,133.0,1,0,1,0,0,18,0,8,8,7,13.614285714285714,0,8,8,7,13.614285714285714,12.7,-1.7,Graduate
89194,17,1,9238,1,117.0,109.3,1,0,1,0,0,18,0,6,0,0,0.0,0,6,0,0,0.0,9.4,-3.12,Graduate
40792,1,1,9085,1,133.1,143.2,1,0,1,0,0,18,0,5,8,5,13.2,0,5,5,5,12.5,10.8,1.74,Graduate
63585,39,1,9991,0,120.0,120.0,0,0,1,0,0,35,0,5,9,3,11.333333333333334,0,5,6,3,10.5,10.8,1.74,Dropout
65144,17,1,9500,1,147.0,138.8,1,0,1,0,1,18,0,7,7,7,14.935,0,8,8,8,14.935,10.8,1.74,Graduate
116542,1,1,9147,1,132.0,135.8,1,0,1,0,0,18,0,5,7,5,12.6,0,5,6,5,13.2,7.6,0.32,Graduate
38831,7,1,9119,1,140.0,140.0,0,0,0,1,0,35,0,5,5,0,0.0,0,5,5,0,0.0,9.4,-3.12,Dropout
85676,1,1,9500,1,128.0,127.6,0,0,1,1,0,18,0,7,10,7,12.9,0,7,7,7,12.142857142857142,15.5,-4.06,Graduate
66238,1,1,9147,1,116.0,118.5,0,0,1,1,0,22,0,5,8,4,12.25,0,5,9,3,11.666666666666666,7.6,0.32,Enrolled
120358,17,3,9147,1,137.0,122.1,1,0,1,0,0,19,0,5,9,4,11.0,0,5,8,4,12.25,9.4,-3.12,Graduate
54759,1,3,9500,1,141.0,126.3,1,0,1,0,0,20,0,8,8,8,14.828571428571427,0,8,8,8,14.828571428571427,9.4,-3.12,Graduate
99495,1,1,9147,1,130.0,126.1,1,0,1,1,0,20,0,5,8,5,11.8,0,5,7,5,11.2,15.5,-4.06,Graduate
31338,44,1,9085,1,130.0,130.0,1,0,1,0,0,21,0,6,11,5,11.0,0,6,14,4,11.25,13.9,0.79,Enrolled
4679,39,1,9003,1,133.1,110.0,0,0,1,1,0,24,0,6,10,6,11.428571428571429,0,6,14,5,13.0,16.2,-0.92,Enrolled
68471,17,1,9254,1,120.0,120.4,0,0,1,0,0,19,0,6,12,3,12.333333333333334,0,6,0,0,0.0,9.4,-3.12,Dropout
114858,1,1,9773,1,137.0,133.4,1,0,1,0,0,18,0,6,6,6,13.833333333333334,0,6,6,6,12.833333333333334,8.9,3.51,Graduate
94732,39,1,9991,0,120.0,128.2,0,0,1,1,0,33,0,5,5,0,0.0,0,5,5,0,0.0,12.7,-1.7,Graduate
35839,1,5,9500,1,137.0,127.5,1,0,1,0,0,18,0,8,8,8,13.045,0,8,8,8,13.045,9.4,-3.12,Graduate
43566,18,1,9853,1,133.1,102.0,0,0,1,0,0,21,0,6,0,0,0.0,0,6,0,0,0.0,11.1,2.02,Dropout
55156,17,2,9773,1,136.0,132.7,1,0,1,0,1,18,0,6,6,6,12.0,0,6,6,6,12.5,16.2,-0.92,Graduate
6766,1,1,9085,1,140.0,146.3,0,0,1,0,0,18,0,5,10,5,13.25,0,5,10,5,12.285714285714286,12.7,-1.7,Graduate
82284,17,3,9070,1,126.0,126.7,1,0,1,0,1,19,0,6,6,6,12.833333333333334,0,6,7,6,12.666666666666666,10.8,1.74,Graduate
53761,1,1,9670,1,161.0,152.3,0,0,1,0,0,19,0,6,7,6,14.714285714285714,0,6,6,6,15.833333333333334,11.1,2.02,Graduate
54366,17,3,171,1,129.0,120.3,1,0,1,0,1,20,0,0,0,0,0.0,0,0,0,0,0.0,8.9,3.51,Graduate
91702,39,1,9991,0,133.1,120.0,0,0,1,1,0,27,0,5,5,0,0.0,0,5,5,0,0.0,12.7,-1.7,Graduate
104952,1,6,9500,1,145.0,130.8,1,0,1,0,0,18,0,8,8,8,14.4025,0,8,8,8,14.4025,9.4,-3.12,Graduate
9600,39,1,9500,1,140.0,110.5,0,0,1,0,0,31,0,7,0,0,0.0,0,8,0,0,0.0,12.7,-1.7,Dropout
63415,39,1,9670,1,100.0,120.0,0,0,1,1,0,40,0,6,13,0,0.0,0,6,6,0,0.0,15.5,-4.06,Enrolled
39719,17,1,9853,1,132.0,124.6,1,0,1,0,0,19,0,6,8,5,11.4,0,6,7,6,11.666666666666666,12.7,-1.7,Graduate
105739,17,3,9500,1,137.0,120.3,1,0,1,0,1,19,0,7,8,7,13.714285714285714,0,8,8,8,14.863636363636363,13.9,0.79,Graduate
69544,1,1,9500,1,136.0,125.8,0,0,1,0,1,18,0,7,7,6,13.966666666666669,0,7,7,6,13.966666666666669,7.6,0.32,Graduate
119090,1,5,9500,1,133.1,119.0,1,0,1,0,1,19,0,7,7,7,12.685714285714283,0,8,8,8,13.058823529411764,12.4,1.79,Graduate
60026,39,2,9254,1,100.0,120.0,1,0,1,0,0,27,0,6,13,2,10.5,0,6,12,0,0.0,9.4,-3.12,Dropout
25679,39,1,8014,0,133.1,117.8,0,0,1,0,0,58,0,6,8,6,13.5,0,6,11,4,11.25,13.9,0.79,Enrolled
70988,17,1,9085,1,128.0,116.5,1,0,1,0,0,19,0,5,6,5,13.2,0,5,7,5,14.285714285714286,10.8,1.74,Graduate
60203,17,2,9500,1,136.0,127.3,1,0,1,0,0,19,0,7,7,6,12.625,0,7,7,6,12.625,7.6,0.32,Dropout
30140,17,1,9238,1,117.0,113.2,1,0,1,0,0,18,0,6,8,6,12.0,0,6,7,6,12.857142857142858,11.1,2.02,Graduate
75538,17,1,9147,1,127.0,126.8,1,0,1,0,0,18,0,5,10,3,10.666666666666666,0,5,7,1,11.0,7.6,0.32,Enrolled
18191,39,1,9147,1,110.0,130.0,0,0,1,1,0,40,0,5,5,0,0.0,0,5,5,0,0.0,12.7,-1.7,Dropout
27300,18,1,9556,1,140.0,122.8,0,0,1,0,1,19,0,7,11,7,12.625,0,8,11,8,12.5125,12.7,-1.7,Enrolled
56019,1,5,9500,1,131.0,118.0,1,0,1,0,1,19,0,8,8,7,14.428571428571429,0,8,8,7,14.428571428571429,12.7,-1.7,Graduate
74009,1,1,9085,1,120.0,118.4,1,0,1,0,0,19,0,6,13,6,14.307692307692308,0,6,13,6,15.23076923076923,15.5,-4.06,Graduate
2726,1,1,9853,1,125.0,122.0,0,0,1,0,0,18,0,6,6,6,11.333333333333334,0,6,9,4,11.75,10.8,1.74,Dropout
87443,17,5,9500,1,143.0,133.5,1,0,1,0,0,18,0,8,8,7,14.428571428571429,0,8,8,7,14.428571428571429,10.8,1.74,Graduate
79470,1,5,9500,1,144.0,130.3,1,0,1,0,1,18,0,8,8,7,13.428571428571429,0,8,8,7,13.428571428571429,12.7,-1.7,Graduate
14657,17,3,9238,1,136.0,132.9,1,0,1,0,1,18,0,6,10,4,11.5,0,6,10,6,11.666666666666666,12.7,-1.7,Graduate
122625,17,5,9500,1,144.0,130.3,1,0,1,0,0,19,0,7,9,6,11.833333333333334,0,8,9,7,11.714285714285715,16.2,-0.92,Graduate
45385,1,1,9238,1,126.0,119.6,1,0,1,0,0,18,0,6,7,6,13.166666666666666,0,6,6,6,14.333333333333334,11.1,2.02,Graduate
93133,39,1,9238,1,133.1,130.0,0,0,1,0,0,45,0,6,0,0,0.0,0,6,0,0,0.0,16.2,-0.92,Graduate
96522,1,2,9773,1,127.0,121.4,1,0,1,0,0,18,0,6,0,0,0.0,0,6,0,0,0.0,9.4,-3.12,Graduate
103287,44,1,9003,1,130.0,130.0,0,0,1,1,0,21,0,6,12,4,11.8,0,6,11,5,12.2,15.5,-4.06,Graduate
124498,39,1,9500,1,130.0,140.0,0,0,1,0,0,24,0,8,8,7,14.985714285714286,0,8,8,7,14.985714285714286,12.7,-1.7,Graduate
72077,39,1,9853,1,133.1,116.5,0,0,1,0,0,25,0,6,8,6,13.166666666666666,0,6,7,6,13.666666666666666,9.4,-3.12,Graduate
25070,17,1,9773,1,121.0,113.3,0,0,1,0,1,18,0,6,6,6,13.166666666666666,0,6,8,6,12.428571428571429,12.4,1.79,Graduate
18421,39,1,9003,1,133.1,120.0,0,1,0,1,0,58,0,6,7,0,0.0,0,6,10,0,0.0,13.9,0.79,Dropout
83180,1,1,9147,1,153.0,147.0,1,0,1,0,0,19,0,5,7,5,12.0,0,5,5,5,14.8,12.4,1.79,Graduate
52356,1,1,9147,1,128.0,116.5,1,0,1,1,1,19,0,5,5,5,11.2,0,5,5,5,10.8,9.4,-3.12,Graduate
97625,39,1,9991,0,120.0,148.8,0,0,1,1,0,25,0,5,10,4,12.0,0,5,7,4,11.8,10.8,1.74,Graduate
38122,1,1,171,1,127.0,120.7,1,0,1,0,0,18,0,0,0,0,0.0,0,0,0,0,0.0,9.4,-3.12,Dropout
124511,1,5,9500,1,152.0,139.8,1,0,1,1,0,18,0,7,7,7,14.85,0,8,9,8,15.61111111111111,12.4,1.79,Graduate
108540,17,2,9238,1,120.0,115.1,1,0,1,0,1,18,0,6,9,4,12.25,0,6,12,4,11.0,9.4,-3.12,Graduate
99787,17,1,9119,1,96.0,96.0,0,0,0,0,0,19,0,5,6,0,0.0,0,5,5,0,0.0,10.8,1.74,Graduate
12212,1,2,9500,1,137.0,130.8,1,0,1,0,1,19,0,8,8,7,14.654285714285717,0,8,8,7,14.654285714285717,10.8,1.74,Graduate
93701,43,1,9070,1,149.0,146.2,0,0,1,0,0,28,8,12,12,12,14.583333333333334,7,12,12,12,14.583333333333334,9.4,-3.12,Graduate
72451,1,1,9238,1,160.0,152.0,0,0,1,0,1,19,0,6,7,6,14.142857142857142,0,6,6,6,15.0,13.9,0.79,Graduate
51462,1,1,9238,1,145.0,136.6,1,0,1,0,0,18,0,6,6,6,14.0,0,6,8,6,14.0,10.8,1.74,Graduate
52352,1,3,9500,1,135.0,129.9,1,0,1,0,0,19,0,7,7,7,12.828571428571427,0,8,9,8,12.868571428571428,12.4,1.79,Graduate
91599,39,2,9670,1,140.0,97.0,1,0,1,0,0,26,0,5,5,0,0.0,0,5,6,0,0.0,7.6,0.32,Graduate
68377,17,2,9070,1,136.0,133.2,1,0,1,0,0,19,0,6,6,6,14.0,0,6,7,6,14.0,7.6,0.32,Graduate
77107,1,3,9500,1,145.0,129.5,1,0,1,0,1,18,0,8,8,8,12.82875,0,8,8,8,12.82875,9.4,-3.12,Graduate
2997,1,1,171,1,148.0,141.4,1,0,1,0,0,20,0,0,0,0,0.0,0,0,0,0,0.0,15.5,-4.06,Enrolled
20864,1,5,9238,1,125.0,125.6,1,0,1,0,1,19,0,6,7,6,12.0,0,6,6,6,11.166666666666666,8.9,3.51,Graduate
37378,1,1,9130,1,152.0,138.5,0,0,1,1,0,18,0,6,10,5,13.2,0,6,14,5,13.0,16.2,-0.92,Enrolled
2009,17,1,9147,1,115.0,117.1,1,0,1,0,0,19,0,5,7,5,12.2,0,5,9,2,11.5,11.1,2.02,Dropout
48837,1,1,9238,1,123.0,113.8,1,0,1,0,0,20,0,6,8,6,12.166666666666666,0,6,7,5,11.8,12.4,1.79,Enrolled
116670,1,1,9070,1,153.0,146.1,0,1,0,1,0,18,0,6,7,5,12.4,0,6,7,3,13.0,8.9,3.51,Graduate
124461,1,2,9853,1,128.0,120.8,1,0,1,0,1,19,0,6,9,4,11.5,0,6,8,5,10.8,10.8,1.74,Graduate
66237,39,1,9991,0,133.1,144.8,0,0,1,0,0,26,0,5,7,0,0.0,0,5,9,4,13.333333333333334,16.2,-0.92,Enrolled
124452,39,1,9500,1,120.0,156.0,1,0,1,0,0,26,2,7,10,7,12.0,0,8,8,8,12.22222222222222,15.5,-4.06,Graduate
58460,1,1,9238,1,128.0,135.8,1,0,1,0,0,20,0,6,8,6,12.333333333333334,0,6,6,6,13.0,12.4,1.79,Graduate
124145,17,2,9147,1,133.1,119.0,1,0,1,1,0,20,0,5,0,0,0.0,0,5,0,0,0.0,12.7,-1.7,Graduate
46085,1,1,9070,1,122.0,116.1,1,0,1,0,0,19,0,6,7,5,13.0,0,6,9,5,12.8,16.2,-0.92,Enrolled
73393,1,1,9119,1,126.0,126.0,1,0,1,0,0,18,0,5,8,5,11.8,0,5,13,5,11.0,7.6,0.32,Enrolled
74056,1,2,9500,1,135.0,128.0,1,0,1,1,1,19,0,8,8,7,14.935714285714283,0,8,8,7,14.935714285714283,10.8,1.74,Graduate
60768,17,5,9500,1,141.0,131.9,1,0,1,0,1,18,0,7,8,7,13.56875,0,8,8,8,14.02625,15.5,-4.06,Graduate
39700,17,2,9238,1,129.0,124.6,1,0,1,0,0,21,0,6,11,4,11.8,0,6,7,5,12.2,9.4,-3.12,Enrolled
30162,39,1,33,1,133.1,100.0,0,0,1,1,0,32,0,7,7,0,0.0,0,7,7,0,0.0,16.2,-0.92,Dropout
41086,39,1,9991,0,120.0,118.9,0,0,1,1,0,26,0,5,0,0,0.0,0,5,0,0,0.0,13.9,0.79,Dropout
22519,1,1,9070,1,161.0,152.4,1,0,1,0,1,18,0,6,7,6,14.166666666666666,0,6,6,6,13.0,9.4,-3.12,Graduate
32932,39,2,9500,1,110.0,106.8,1,1,0,0,0,27,0,7,0,0,0.0,0,8,0,0,0.0,13.9,0.79,Dropout
44631,17,1,9238,1,154.0,154.4,1,0,1,0,0,21,0,6,6,6,13.666666666666666,0,6,7,6,13.857142857142858,13.9,0.79,Graduate
70183,18,3,9500,1,135.0,125.5,1,0,1,0,0,18,0,8,8,7,13.154285714285717,0,8,8,7,13.154285714285717,10.8,1.74,Enrolled
55465,43,1,9238,1,121.0,111.9,0,0,1,0,0,21,0,6,16,1,12.0,0,6,13,0,0.0,12.7,-1.7,Enrolled
44457,39,1,9556,1,133.1,123.0,0,0,1,0,1,37,0,7,11,7,10.985714285714286,0,8,8,8,12.3,8.9,3.51,Graduate
13909,1,1,9238,1,123.0,113.5,0,0,1,0,0,18,0,6,6,6,12.0,0,6,8,6,11.666666666666666,12.4,1.79,Graduate
33656,53,1,9085,1,130.0,128.8,1,0,0,0,1,19,7,11,10,11,13.0,4,9,14,8,13.75,8.9,3.51,Graduate
24329,17,3,9238,1,129.0,129.4,0,1,1,0,0,19,0,6,7,4,11.0,0,6,10,0,0.0,10.8,1.74,Dropout
115738,1,1,9238,1,123.0,113.9,1,0,1,0,0,18,0,6,8,5,12.857142857142858,0,6,8,5,13.25,9.4,-3.12,Graduate
51022,17,1,9773,1,136.0,123.4,1,0,1,0,0,18,0,6,8,6,12.571428571428571,0,6,7,6,11.857142857142858,13.9,0.79,Graduate
28408,39,1,9500,1,120.0,130.8,1,0,1,1,0,24,0,8,8,7,11.635714285714286,0,8,8,7,11.635714285714286,10.8,1.74,Enrolled
53733,43,1,9991,0,150.0,140.0,0,0,1,1,0,27,0,5,5,0,0.0,0,5,5,0,0.0,15.5,-4.06,Dropout
9889,39,1,9991,0,110.0,133.8,0,0,1,1,0,52,0,5,5,5,12.6,0,5,5,5,14.2,7.6,0.32,Enrolled
86618,1,1,171,1,172.0,167.1,1,0,1,1,0,19,0,0,0,0,0.0,0,0,0,0,0.0,16.2,-0.92,Graduate
55080,17,1,9147,1,140.0,135.0,0,0,1,1,0,20,0,5,5,5,12.6,0,5,7,5,14.2,9.4,-3.12,Graduate
33054,39,1,9085,1,140.0,140.0,1,0,1,0,0,27,0,6,0,0,0.0,0,6,0,0,0.0,13.9,0.79,Dropout
33291,44,1,9085,1,140.0,140.0,0,0,1,0,0,20,0,6,0,0,0.0,0,6,0,0,0.0,12.4,1.79,Dropout
17901,17,1,9085,1,138.0,132.0,1,0,1,0,1,18,0,5,7,4,14.25,0,5,9,3,12.6,10.8,1.74,Enrolled
93338,1,1,171,1,139.0,124.0,1,0,1,1,0,19,0,0,0,0,0.0,0,0,0,0,0.0,7.6,0.32,Graduate
64185,17,2,9070,1,118.0,113.8,1,0,1,0,1,19,0,6,8,3,12.0,0,6,6,3,11.333333333333334,16.2,-0.92,Enrolled
20209,39,1,8014,0,130.0,114.0,0,0,1,0,0,44,0,6,10,4,11.5,0,6,9,6,11.166666666666666,9.4,-3.12,Graduate
76393,1,1,9773,1,127.0,120.8,1,0,1,1,1,19,0,6,6,6,13.833333333333334,0,6,9,6,12.428571428571429,16.2,-0.92,Graduate
21371,17,1,9773,1,122.0,118.9,0,0,1,1,0,20,0,6,6,0,0.0,0,5,10,0,0.0,10.8,1.74,Dropout
118718,39,1,9991,0,120.0,106.8,1,0,1,1,0,25,0,5,10,2,10.5,0,5,10,0,0.0,7.6,0.32,Graduate
52700,1,2,9238,1,116.0,124.8,1,0,1,0,0,19,0,6,12,2,10.0,0,6,7,4,10.75,7.6,0.32,Enrolled
8518,17,3,9500,1,141.0,130.8,1,0,1,0,0,18,0,8,8,7,11.971428571428572,0,8,8,7,11.971428571428572,12.7,-1.7,Graduate
108802,44,1,9003,1,160.0,160.0,0,0,1,1,0,20,0,6,6,6,14.166666666666666,0,6,10,5,13.0,15.5,-4.06,Graduate
12345,39,1,9991,0,133.1,96.0,1,0,0,1,0,38,0,5,5,0,0.0,0,5,0,0,0.0,8.9,3.51,Dropout
120047,1,5,9147,1,122.0,124.8,1,0,0,0,0,19,0,5,0,0,0.0,0,5,0,0,0.0,8.9,3.51,Graduate
122583,17,4,9238,1,115.0,116.1,1,0,1,1,0,19,0,6,11,4,11.75,0,6,9,5,11.285714285714286,12.4,1.79,Graduate
93822,1,1,9254,1,122.0,111.6,1,0,1,1,0,19,0,6,12,4,11.25,0,6,10,2,10.5,12.4,1.79,Graduate
111671,1,1,8014,0,133.1,138.0,0,0,1,0,0,34,0,6,6,6,11.666666666666666,0,6,7,6,13.0,10.8,1.74,Graduate
100241,17,2,9500,1,141.0,132.3,1,0,1,0,1,18,0,8,8,7,12.785714285714286,0,8,8,7,12.785714285714286,12.7,-1.7,Graduate
100996,1,1,9070,1,129.0,128.2,1,1,0,0,0,18,0,6,6,0,0.0,0,6,6,0,0.0,7.6,0.32,Graduate
93447,1,1,9147,1,150.0,137.0,1,0,1,0,0,20,0,5,5,5,13.8,0,5,5,5,12.6,8.9,3.51,Graduate
118983,39,1,9147,1,140.0,106.3,0,0,0,1,0,34,0,5,8,3,10.666666666666666,0,5,10,1,10.0,10.8,1.74,Graduate
14169,1,1,9070,1,148.0,143.5,0,0,0,0,1,19,0,6,6,5,11.8,0,6,6,0,0.0,9.4,-3.12,Dropout
80944,44,1,9238,1,140.0,143.0,1,0,1,0,0,21,3,6,8,5,13.5,2,6,7,6,13.428571428571429,13.9,0.79,Graduate
41902,17,1,9085,1,129.0,124.9,0,0,1,0,1,19,0,6,8,5,12.375,0,6,9,5,12.666666666666666,13.9,0.79,Graduate
26846,1,1,9070,1,135.0,140.1,1,1,1,1,0,20,6,12,12,11,12.727272727272728,5,10,11,10,12.1818181818182,8.9,3.51,Graduate
15694,1,1,9119,1,120.0,111.3,0,0,1,1,0,21,0,5,8,4,12.0,0,5,8,3,11.0,9.4,-3.12,Enrolled
100920,1,1,9773,1,145.0,131.0,1,0,1,0,0,19,0,6,8,4,12.25,0,6,12,3,12.333333333333334,7.6,0.32,Graduate
96866,17,2,8014,0,142.0,139.0,1,0,1,0,0,18,0,6,8,6,11.666666666666666,0,6,8,6,11.833333333333334,7.6,0.32,Graduate
12702,17,4,9670,1,142.0,127.1,1,0,1,0,0,19,0,5,5,5,13.6,0,5,5,4,11.75,11.1,2.02,Graduate
86622,1,1,9085,1,133.1,105.0,0,0,1,0,0,21,0,6,10,6,14.0,0,6,8,6,13.0,11.1,2.02,Graduate
362,1,5,9070,1,137.0,122.1,1,0,1,0,0,20,0,6,7,6,12.5,0,6,7,6,13.142857142857142,16.2,-0.92,Graduate
8683,39,1,9991,0,133.1,143.2,0,0,1,1,0,33,0,5,5,4,11.0,0,5,5,5,12.0,11.1,2.02,Dropout
101175,7,1,9500,1,140.0,140.0,0,0,1,0,0,28,0,7,7,0,0.0,0,7,7,0,0.0,7.6,0.32,Graduate
47991,43,2,9238,1,130.0,133.4,1,0,1,0,0,20,3,6,7,6,12.333333333333334,2,6,6,6,13.0,10.8,1.74,Graduate
107168,1,1,9238,1,136.0,121.7,0,0,1,0,0,19,0,6,9,6,12.0,0,6,7,6,11.857142857142858,13.9,0.79,Graduate
45901,1,1,9500,1,142.0,135.8,0,0,1,0,0,19,0,7,9,7,12.7,0,8,9,8,14.88888888888889,16.2,-0.92,Graduate
123186,39,1,8014,0,133.1,149.8,0,0,1,0,0,39,0,6,6,6,13.833333333333334,0,6,7,6,13.714285714285714,11.1,2.02,Graduate
99460,1,4,9500,1,130.0,128.0,1,0,1,0,0,19,0,7,0,0,0.0,0,8,0,0,0.0,12.4,1.79,Graduate
97963,1,5,9773,1,138.0,124.6,1,0,1,0,0,20,0,6,6,6,12.5,0,6,9,5,13.2,13.9,0.79,Graduate
27084,43,1,9254,1,120.0,111.0,0,0,1,1,0,23,0,6,12,2,10.0,0,6,12,1,10.0,16.2,-0.92,Enrolled
12724,15,1,9254,1,133.0,100.0,0,0,1,0,0,18,0,6,7,6,12.125,0,6,6,6,13.5,12.4,1.79,Graduate
18571,42,1,9853,1,142.0,131.8,0,0,1,1,0,20,5,12,19,11,13.2727272727272,5,11,11,11,13.0,9.4,-3.12,Graduate
76739,39,1,8014,0,160.0,97.0,0,0,1,0,0,35,0,6,11,6,13.0,0,6,6,6,12.833333333333334,15.5,-4.06,Graduate
20748,43,1,9853,1,110.0,132.4,0,0,1,0,0,28,15,17,17,17,11.076923076923077,13,17,18,17,11.333333333333334,15.5,-4.06,Graduate
17981,1,2,9254,1,124.0,116.9,1,0,1,1,0,19,0,6,0,0,0.0,0,6,0,0,0.0,13.9,0.79,Dropout
2323,17,2,9254,1,116.0,129.0,1,1,0,0,0,22,0,6,11,3,11.333333333333334,0,6,14,5,11.4,9.4,-3.12,Dropout
27977,44,1,9003,1,140.0,140.0,1,0,1,1,1,20,0,6,12,6,14.166666666666666,0,6,8,6,13.625,11.1,2.02,Graduate
70613,1,2,9556,1,140.0,140.0,0,0,1,1,0,19,0,7,8,7,15.127777777777778,0,8,8,8,14.285714285714286,12.7,-1.7,Graduate
119477,39,1,9119,1,133.1,118.3,0,0,1,1,0,47,0,5,8,4,14.75,0,5,10,1,14.0,7.6,0.32,Graduate
34145,1,1,9238,1,123.0,117.2,0,0,1,0,0,21,0,6,8,4,13.0,0,6,9,5,12.0,10.8,1.74,Enrolled
112520,1,3,9254,1,140.0,124.1,1,0,1,0,1,18,0,6,7,6,13.571428571428571,0,6,8,6,12.714285714285714,8.9,3.51,Graduate
17699,39,1,9991,0,100.0,115.0,1,0,0,1,0,24,0,5,9,3,10.666666666666666,0,5,5,4,13.25,10.8,1.74,Dropout
99941,17,1,9070,1,141.0,130.8,0,0,1,1,0,19,0,6,6,6,12.166666666666666,0,6,7,5,10.8,12.7,-1.7,Graduate
31008,1,6,9773,1,140.0,131.8,1,0,1,0,0,18,0,6,10,4,11.75,0,6,15,1,11.0,7.6,0.32,Dropout
68302,17,2,9238,1,138.0,131.9,1,0,1,0,1,18,0,6,8,6,13.0,0,6,6,6,12.5,15.5,-4.06,Graduate
7162,1,1,9003,1,130.0,118.0,0,0,1,1,0,20,0,6,10,6,13.0,0,6,9,5,12.6,12.4,1.79,Graduate
78228,39,1,9991,0,160.0,120.0,0,0,1,1,0,25,0,5,9,4,11.5,0,5,7,3,11.333333333333334,15.5,-4.06,Graduate
58231,39,1,9085,1,110.0,140.0,0,1,0,1,0,44,0,6,12,0,0.0,0,6,12,1,14.0,10.8,1.74,Dropout
81744,1,1,9853,1,117.0,111.1,0,0,1,0,0,20,0,6,8,5,11.8,0,6,6,5,12.2,7.6,0.32,Graduate
54019,1,3,9147,1,135.0,122.0,1,0,1,0,1,19,0,5,6,5,10.8,0,5,8,4,11.0,12.7,-1.7,Enrolled
100366,39,1,9238,1,133.1,127.1,0,0,0,1,0,45,0,6,12,0,0.0,0,6,7,0,0.0,7.6,0.32,Graduate
61229,1,4,9500,1,130.0,126.8,1,0,1,0,0,19,0,7,7,6,14.983333333333334,0,7,11,6,14.983333333333334,7.6,0.32,Graduate
13619,1,1,9119,1,127.0,124.3,1,0,1,1,0,20,0,5,5,5,14.4,0,5,5,5,14.0,7.6,0.32,Graduate
88033,17,1,9773,1,128.0,123.2,1,0,1,0,0,19,0,6,8,6,12.333333333333334,0,6,10,4,12.5,15.5,-4.06,Graduate
18791,17,1,9254,1,132.0,136.1,0,1,1,1,0,19,0,6,6,0,0.0,0,6,12,0,0.0,9.4,-3.12,Dropout
20485,39,1,9254,1,130.0,128.2,0,0,1,0,0,32,0,6,10,0,0.0,0,6,15,2,12.0,7.6,0.32,Dropout
64530,1,1,9670,1,130.0,126.5,1,0,1,0,1,19,0,6,7,6,13.428571428571429,0,6,8,6,14.625,10.8,1.74,Graduate
